Latitude,Longitude,Location
19.11845,72.86505,MAROL DEPOT
19.11092,72.87219,MAROL PIPELINE
19.19918,72.82063,JANKALYAN NAGAR POLICE CHOWKY
19.19038,72.82535,ZUNKA BHAKAR KENDRA (MALVANI)
19.22615,72.85751,ABHYUDAYA BANK
19.20555,72.86556,MAHINDRA COMPANY GATE (B.H.A.D. COLONY)
19.28647,72.85835,BALAJI BUILDING
19.29516,72.85166,BISHOP SCHOOL
19.2297,72.85763,BORIVALI (E) STATION
19.23102,72.85868,BORIVALI (E) STATION
19.28146,72.85806,MIRA ROAD STATION
19.2595,72.865,N.L.COMPLEX JUNCTION (DAHISAR-E)
19.23833,72.86444,NENSEY COLONY
19.25481,72.86703,NOVELTY SILK MILL (DAHISAR-E)
19.20162,72.85341,KANDIVALI BUS STATION (E)
19.18499,72.8586,KURAR VILLAGE
19.20036,72.87543,MAHINDRA GATE NO.4
19.17228,72.88101,NAAGRI NIWARA 1 & 2
19.1794,72.85868,PATHANWADI
19.17917,72.86438,PRABHU HOTEL (KURAR VILLAGE MARG JUNCTION)
19.18708,72.8619,RAMESH HOTEL(MALAD-E)
19.19,72.85173,SANGITA TALKIES
19.18036,72.85434,STATE BANK COLONY (MALAD-E)
19.15842,72.87862,AAREY UNIT NO.7
19.14832,72.87656,AAREY HOSPITAL MUNICIPAL SCHOOL
19.2007,72.87243,TRACTOR GATE NO.3 VASA HOSPITAL
19.18429,72.86388,KOKANI PADA (MALAD-E)
19.17946,72.85023,MALAD POST OFFICE
19.16251,72.87131,AAREY POLICE STATION CHHOTA KASHMIR
19.18782,72.85846,PUSHPA PARK (MALAD-E)
19.20195,72.8615,SAMBHAJI NAGAR (KANDIVALI-E)
19.16098,72.85712,SMALLSCALE INDUSTRIES
19.17998,72.85947,TAPOVAN (PATHANWADI)
19.18858,72.85635,OLD PUSHPA PARK
19.02422,72.87688,ADARSH HIGH SCHOOL (ANIK)
19.05357,72.88444,LOKSHAHIR SATHE UDYAN SUMAN NAGAR
19.03307,72.89619,VASHI NAKA (CHEMBUR)
19.02927,72.897,SHANKAR MANDIR (MAHUL)
19.1106,72.87861,MAROL VILLAGE
19.10373,72.85284,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E)
19.10325,72.84837,PARLE TILAK VIDYALAYA
19.10879,72.85564,PARSIWADA (CHAKALA)
19.09733,72.86537,SAHAR CARGO COMPLEX
19.09846,72.865,SAHAR VILLAGE
19.09681,72.8978,SUBHASH NAGAR (KHAIRANI ROAD)
19.09341,72.85571,DOMESTIC AIRPORT TERMINAL 1-A
19.09612,72.85426,VILE PARLE POLICE STATION (E)
19.10058,72.86392,SAVITRIBAI PHULE NAGAR
19.04265,72.92681,ANUSHAKTI NAGAR BUS STATION
19.04214,72.93308,B.A.R.C GATE NO.6
18.91527,72.82422,WOOD HOUSE (COLABA)
19.01974,72.85454,FIVE GARDENS
19.00612,72.83847,MADKEBUWA CHOWK (PAREL)
18.98099,72.85162,I.C.I. (SEWREE)
18.95809,72.82883,GOL MANDIR (BHULESHWAR)
19.0774,72.86217,KALINA
19.08114,72.84246,SANTACRUZ STATION (E)
19.0864,72.881,BAIL BAZAR
18.99907,72.82797,K.V.YADAV CHOWK
19.02394,72.84516,RUBY MILL
18.9985,72.82125,SHREE RAM MILL
19.20845,72.85053,DR.AMBEDKAR HOSPITAL PAREKH NAGAR
19.17417,72.88123,MAITREYEE SOCIETY
19.18685,72.85019,MALAD STATION (E) PODDAR PARK
19.04637,72.87857,ANIK DEPOT
19.05242,72.89108,BHAKTI BHAVAN (CHEMBUR)
19.02826,72.88838,JIJAMATA NAGAR (MAHUL)
19.05294,72.87092,CHUNABHATTI PHATAK
19.0109,72.89836,GAWANGAON REFINERIES
19.04801,72.86817,HIGHWAY APARTMENT (SION)
19.06008,72.88343,NAIK NAGAR (KURLA-E)
19.05246,72.87979,PRIYADARSHINI (CHUNABHATTI)
19.05384,72.88707,UMARSHI BAPPA CHOWK
19.02951,72.87782,BHAKTI PARK MONO RAIL STATION
19.05072,72.89024,SINDHI SOCIETY GYMKHANA (CHEMBUR)
19.01739,72.88936,M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL)
19.02226,72.90057,HPCL NORTH GATE (MAHUL)
19.11945,72.84586,ANDHERI STATION (W)
19.12878,72.82558,FOUR BUNGALOWS
19.04455,72.89327,CHEMBUR COLONY
19.053,72.87045,CHUNABHATTI PHATAK
19.06134,72.89097,EVEREST SOCIETY (KURLA-E)
19.01402,72.89037,MAHUL VILLAGE
19.05234,72.87952,PRIYADARSHINI (CHUNABHATTI)
19.13121,72.8426,GEETANJALI (ANDHERI-W)
19.13924,72.8255,SHREE SWAMI SAMARTH NAGAR
19.04273,72.92867,CHILDRENS HOME
19.01907,73.01575,AROGYA HOSPITAL D MART
19.04793,72.9202,DATTAGURU CO-OPERATIVE HOUSING SOCIETY
19.04314,73.01478,GAVDEVI CHOWK (SARSOLE)
19.04612,72.89866,R.C.F.COLONY (CHEMBUR) GOLF CLUB
19.08668,73.00295,JUHU VILLAGE (NAVI MUMBAI)
19.04971,73.01704,JUI NAGAR GAONDEVI CHOWK
19.02206,73.10057,KALAMBOLI COLONY
19.10937,73.00185,KOPAR KHAIRANE
19.01916,73.10514,MAHATMA GANDHI HOSPITAL PANVEL NAKA
19.04087,72.93977,NARMADESHWAR MANDIR
19.02631,73.01583,NERUL GYMKHANA
19.09435,72.85172,DOMESTIC AIRPORT JUNCTION
19.11144,72.86844,J.B.NAGAR (ANDHERI-E)
19.0678,72.99747,Y.B.CHAVAN MARG JUNCTION (VASHI)
18.94377,72.82865,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO)
19.16336,72.844,RAM BAUG (GOREGAON-W)
19.05563,72.84549,BANDRA (E) BUS STATION
19.04312,72.84177,MAHIM BUS STATION
19.16403,72.87026,AAREY UNIT NO.32
19.17351,72.85688,DR.AMBEDKAR CHOWK (GOREGAON-E)
19.02788,72.896,BPCL SPORTS CLUB
19.05592,72.88815,UMARSHI BAPPA CHOWK
19.1304,72.81416,PICNIC COTTAGE (VERSOVA)
19.01754,72.89035,M.M.R.D.A.COLONY (MAHUL)
19.05169,72.88998,PINK CORNER
19.02429,72.87682,GANESH NAGAR VEER ABDUL HAMID ROAD JUNCTION
19.11928,72.84535,ANDHERI STATION (W)
19.12367,72.84667,ANDHERI MARKET
19.13072,72.83757,AZAD NAGAR (ANDHERI)
19.13503,72.81035,GANGA BHAVAN
19.14562,72.82884,HIGHLAND GARDEN
19.1313,72.83135,JEEVAN NAGAR
19.14238,72.83139,LOKHANDWALA COMPLEX JUNCTION (JOGESHWARI-W)
19.1339,72.82563,TELEPHONE EXCHANGE (ANDHERI-W)
19.13985,72.82594,SHREE SWAMI SAMARTH NAGAR
19.18113,72.81664,AMIRA APARTMENTS
19.18513,72.79769,J.J.HOSPITAL NURSING SOCIETY (MADH)
19.19635,72.81843,KHARODI VILLAGE
19.14454,72.80198,MADH JETTY
19.14065,72.79122,MADH TEMPLE
19.20208,72.82198,SHIVAJIRAJE COMPLEX (KANDIVALI-W) (EXTENSION)
19.1803,72.79776,MARSHAL WADI
19.14066,72.7912,MADH TEMPLE
19.25817,72.86467,ANAND NAGAR (DAHISAR)
19.2069,72.86631,MAHINDRA COMPANY GATE (B.H.A.D. COLONY)
19.3104,72.85765,BHAIDAYA NAGAR
19.23063,72.85879,BORIVALI (E) STATION
19.14426,72.93768,BHANDUP STATION (W)
19.14612,72.93585,BHANDUP STATION (W) ROAD
19.04535,72.9148,PUNJAB WADI (DEONAR)
19.04355,72.92126,RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR)
19.06754,73.00966,SANPADA STATION
19.02344,73.01514,SEAWOOD DARAVE RAILWAY PHATAK
19.00783,73.01632,NERUL SECTOR 46 48
19.04346,73.06743,SHIVAJI CHOWK (KHARGHAR SECTOR 8)
19.03916,73.02886,TATA PRESS (NERUL)
19.11102,73.00356,TERNA ENGINEERING COLLEGE (KOPAR KHAIRANE)
19.06296,73.01317,VIVEKANAND SCHOOL (JUI NAGAR)
19.11734,72.91065,CRISIL HOUSE
19.14152,72.79408,SHIVAJI NAGAR (MADH)
19.2571,72.86496,ASHIRWAD HOSPITAL
19.25857,72.87184,DAHISAR CHECK NAKA
19.28542,72.93643,GAIMUKH (GHODBUNDER RD)
19.24489,72.86476,GOKULANAND HOTEL
19.24032,72.86986,HANUMAN TEKDI (BORIVALI -E)
19.24042,72.86981,HANUMAN TEKDI (BORIVALI -E)
19.2715,72.88227,KASHIMIRA
19.2204,72.86545,MAGATHANE DEPOT
19.24145,72.86434,JAI MAHAKALI MANDIR
19.26522,72.87536,MAHAVISHNU SAMRAT HOTEL
19.24797,72.8688,FISH MARKET
19.13945,72.80823,VESAVA-YARI ROAD BUS STATION
19.17652,72.79763,AKSA VILLAGE
19.18111,72.81684,AMIRA APARTMENTS
19.1998,72.81862,JANKALYAN NAGAR
19.14158,72.78984,MADH MARKET
19.20013,72.83388,JANTA COLONY SHIV MANDIR
19.1892,72.81979,MALVANI BLOCK NO.6
19.18342,72.81908,MALVANI DEPOT GAIKWAD NAGAR
19.19898,72.7988,MARVE BEACH-ESSEL WORLD
19.1539,72.78918,RETREAT HOTEL (MADH)
19.19657,72.82176,FIRE BRIGADE KHARODI COLONY
19.2983,72.85239,BHAYANDER PHATAK JANAKI RESIDENCY
19.23563,72.8641,HEMGIRI SOCIETY GANESH MANDIR
19.2743,72.86139,BLOOD BANK
19.234,72.8696,KAJUPADA (BORIVALI -E)
19.21403,72.86886,SHREE KOTESHWARI MANDIR
19.2354,72.8662,ANGAN WADI MANALI VILLAGE
19.21603,72.86705,MAGATHANE TELEPHONE EXCHANGE
19.27596,72.8817,PUNJAB FOUNDRY (MIRA ROAD)
19.23647,72.87298,RUSHIVAN
19.27152,72.88607,SAIKRUPA COMPLEX
19.28354,72.86611,SHEETAL NAGAR MTNL (MIRA ROAD)
19.2696,72.88823,ST.XAVIER S HIGH SCHOOL (KASHIMIRA)
19.28499,72.90482,VERSOVA BRIDGE (GHODBUNDER RD)
19.08819,72.90252,GHATKOPAR PIPE LINE
19.08747,72.90591,GHATKOPAR POST OFFICE
19.08792,72.90875,GHATKOPAR STATION (W)
19.09374,72.90388,HANUMAN MANDIR (BARVE NAGAR)
19.11622,72.9093,HIRANANDANI GARDEN (POWAI)
19.12815,72.91912,I.I.T.MARKET (POWAI)
19.14979,72.93776,JAIN MANDIR (BHANDUP-W)
19.09424,72.89982,JAMBHULPADA
19.09864,72.9171,MEENATAI THACKERAY MAIDAN (ANACIN COMPANY)
19.15845,72.93208,MILIND NAGAR (BHANDUP-W)
19.09873,72.90777,SAIBABA MANDIR (AMRUT NAGAR)
19.15926,72.94413,SUBHASH NAGAR (BHANDUP-W)
19.27543,72.87712,PLEASANT PARK (MIRA ROAD)
19.25097,72.86371,RAJASHREE CINEMA
19.2511,72.86355,RAJASHREE CINEMA
19.27158,72.88587,SAIKRUPA COMPLEX
19.24136,72.8686,MUNICIPAL MARKET SAIBABA MANDIR-(BORIVALI -E)
19.20594,72.86751,SAMATA NAGAR BUILDING NO.3&5
19.23317,72.86318,SHREE KRISHNA NAGAR (BORIVALI -E)
19.28216,72.8742,SILVER PARK (MIRA ROAD)
19.21,72.87312,THAKUR CINEMA (KANDIVALI-E)
19.2089,72.86388,THAKUR COMPLEX (KANDIVALI-E)
19.25741,72.86545,VITTHAL RAKHUMAI MANDIR (DAHISAR-E)
19.25898,72.87355,DAHISAR BUS STATION
18.94065,72.83341,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT)
18.95887,72.83165,JOHAR CHOWK (BHENDI BAZAAR)
18.95201,72.84131,LOHA BHAVAN
18.90748,72.80897,NAVY NAGAR (COLABA)
18.96084,72.83882,SANDHURST ROAD STATION
18.93698,72.8369,SWAMI DAYANAND SARASWATI CHOWK (FORT)
18.95751,72.84203,WADI BUNDER
19.00549,72.84498,BHOIWADA MANE MASTER CHOWK
18.97556,72.83438,BYCULLA STATION (EAST) GLORIA CHURCH
19.01953,72.84895,KHODADAD CIRCLE (DADAR TT)
18.97203,72.84521,DARUKHANA
19.0214,72.84711,RAJA SHIVAJI HIGH SCHOOL HINDU COLONY (DADAR-E)
19.20887,72.90112,KANHERI CAVES BASE
19.0518,72.8617,MAHARASHTRA NATURE PARK P.M.G.P COLONY (DHARAVI)
19.13131,72.86234,DATTA MANDIR (INCOME TAX COLONY)
19.13984,72.86777,KALPATARU ESTATE (MAJAS)
19.13378,72.89755,MORARJI NAGAR (POWAI)
19.14039,72.85855,RAMWADI (JOGESHWARI-E)
19.13769,72.85519,SANJAY NAGAR (JOGESHWARI-E)
19.1297,72.87871,SEEPZ VILLAGE
19.12958,72.8555,SHANKARWADI (JOGESHWARI-E)
19.21329,72.87761,PANDEY NAGAR
19.02387,72.85229,JAGATDEV N.VARMA CHOWK KAPOLE NIWAS
19.04325,72.86426,RANI LAXMIBAI CHOWK (SION)
19.08754,72.90796,GHATKOPAR STATION (W)
19.11823,72.9152,HIRANANDANI TELEPHONE EXCHANGE (POWAI)
19.06626,72.90031,AMAR MAHAL
19.15566,72.94896,BHANDUP VILLAGE (E) JUNCTION
19.088,72.91827,GHATKOPAR BUS STATION
19.06955,72.9009,PESTOM SAGAR GLASS FACTORY
19.12043,72.93872,KANNAMWAR NAGAR NO.2
19.15437,72.94704,NAHUR STATION (E)
19.07944,72.91068,ODEON CINEMA
19.08357,72.91406,PANT NAGAR
19.0734,72.91103,R.T.O.(GHATKOPAR-E)
19.0784,72.91595,RAMABAI NAGAR (GHATKOPAR-E)
19.22825,72.86773,SANJAY GANDHI UDYAN (NATIONAL PARK)
19.22525,72.8839,PICNIC POINT ROAD
19.20965,72.89916,CHECK POST
19.24299,72.87151,N.G.PARK
19.21465,72.87143,SIDDHARTH NAGAR (KANDIVALI-E)
19.21341,72.87772,PANDEY NAGAR
19.04801,72.85915,KALAKILLA
19.04445,72.86269,RANI LAXMIBAI CHOWK (SION)
19.04698,72.86542,RANI LAXMIBAI CHOWK (SION)
19.04353,72.86435,RANI LAXMIBAI CHOWK (SION)
19.03535,72.85741,LOKMANYA TILAK HOSPITAL (SION)
19.04848,72.85543,DHARAVI KOLIWADA
18.97141,72.84054,MAHARANA PRATAP CHOWK MAZGAON POST OFFICE
18.99821,72.85157,PRABODHANKAR THACKERAY UDYAN BUS STATION (SEWREE)
18.99881,72.84975,SEWREE NAKA
18.98895,72.84622,TANK BUNDER
19.01784,72.85937,WADALA STATION (W)
19.01276,72.84884,DADASAHEB SARFARE CHOWK
18.98126,72.85576,HINDUSTAN PETROLEUM (REAY ROAD)
18.97088,72.83179,A.H.ANSARI CHOWK (NAGPADA)
18.97628,72.8273,NEW AGRIPADA
18.96749,72.82712,MAHARASHTRA COLLEGE ALEXANDRA CINEMA
18.95443,72.82595,KASTURBA GANDHI CHOWK (C.P.TANK)
18.95512,72.82552,KASTURBA GANDHI CHOWK (C.P.TANK)
19.03358,72.8594,GANDHI MARKET (KINGS CIRCLE)
19.0491,72.86584,CENTRAL LABOUR INSTITUTE
18.95268,72.83,BHULESHWAR
18.94087,72.8331,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT)
18.90693,72.81292,DHOBI GHAT (NAVY NAGAR)
18.92379,72.83196,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM)
18.93854,72.83638,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS (GPO)
18.94688,72.82885,KALBADEVI
18.94497,72.83426,MAHATMA PHULE MARKET (CRAWFORD MARKET)
18.95613,72.83263,MANDVI POST OFFICE
18.94373,72.83926,RAILWAY ACCIDENT COURT
18.91607,72.82639,SASOON DOCK COLABA FIRE STATION
19.11973,72.93238,TAGORE NAGAR NO.3 (VIKHROLI-E)
19.06756,72.89328,MUNICIPAL SCHOOL (KURLA-E)
19.12493,72.93876,JOGESHWARI VIKHROLI LINK ROAD (KANJURMARG-E)
18.95919,72.80994,BABULNATH JUNCTION
18.93309,72.82685,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.92705,72.82964,DR.AMBEDKAR STATUE (FORT)
18.91148,72.81928,DR.AMBEDKAR NAGAR DHOBI GHAT COLABA
18.91651,72.81857,G.D.SOMANI SCHOOL
18.9464,72.82143,GYMKHANA
18.92913,72.82456,MANTRALAYA
18.92815,72.82563,JEEVAN BIMA MARG (CHURCHGATE)
18.93928,72.82999,MUMBAI GYMKHANA
19.03472,72.85326,SHALIMAR INDUSTRIES LIMITED
19.03738,72.85328,LABOUR CAMP (DHARAVI)
19.04323,72.84885,MAHIM PHATAK
19.13969,72.86917,GREEN FIELDS
19.12087,72.85587,GUNDAVALI LION S CLUB
19.12843,72.88725,I.E.S SCHOOL (J.V.L.R)
19.13438,72.8648,KOKAN NAGAR (JOGESHWARI-E)
19.13377,72.86288,M.H.B.COLONY (JOGESHWARI-E)
19.12632,72.89058,MILIND NAGAR (POWAI)
19.13824,72.8707,NAMASKAR
19.1295,72.88242,SEEPZ VILLAGE RELIANCE ENERGY TRAINING CENTRE
19.13689,72.85579,SANJAY NAGAR (JOGESHWARI-E)
18.96912,72.84075,MAHARANA PRATAP CHOWK (MAZGAON)
18.96515,72.81971,NAVJEEVAN SOCIETY (TARDEO)
18.95523,72.79863,PETIT HALL
18.95755,72.81817,PT.PALUSKAR CHOWK (OPERA HOUSE)- MARWADI VIDYALAYA
18.96876,72.81539,VASANTRAO NAIK CHOWK (TARDEO)
18.95795,72.81695,SAIDHAM
19.11474,72.8277,CHANDAN CINEMA
19.08994,72.83333,DAULAT NAGAR (SANTACRUZ-W)
19.08596,72.82807,JUHU KOLIWADA
19.09007,72.8276,JUHU TARA ROAD
19.07601,72.83423,RAMKRISHNA MISSION (KHAR-W)
19.07647,72.83772,ST.TERESA CONVENT SCHOOL (SANTACRUZ-W)
18.94856,72.82885,SWADESHI MARKET
18.94323,72.82982,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO)
18.95431,72.83195,VIJAY VALLABH CHOWK (PYDHONIE)
18.95838,72.83854,CHINCH BUNDER
18.96355,72.84652,NIRMAN BHAVAN
18.9002,72.8139,R.C.CHURCH
19.01943,72.84883,KHODADAD CIRCLE (DADAR TT)
19.01673,72.84953,KHODADAD CIRCLE (DADAR TT)
19.00541,72.85385,DNYANESHWAR NAGAR
18.97778,72.84722,HINDU CEMETARY(REAY ROAD)
18.98528,72.8356,JAIHIND CINEMA
18.9809,72.83452,JIJAMATA UDYAN (BYCULLA)
18.92516,72.82262,N.C.P.A.
18.95103,72.82348,THAKURDWAR (GIRGAON)
18.95619,72.8107,WILSON COLLEGE
18.93287,72.82851,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.95441,72.81566,PT.PALUSKAR CHOWK
19.16518,72.83195,AYYAPA MANDIR (GOREGAON)
19.15378,72.83894,BEST NAGAR OSHIWARA STAFF QUARTERS
19.16358,72.84919,GOREGAON (W) BUS STATION
19.15263,72.83578,GOREGAON OSHIWARA DEPOT
19.1622,72.84615,JAWAHAR NAGAR (GOREGAON-W)
19.13398,72.84773,JOGESHWARI (W) BUS STATION
19.1591,72.84049,MOTILAL NAGAR POST OFFICE
19.12459,72.87268,SEEPZ BUS STATION
19.12995,72.87662,SEEPZ VILLAGE
19.11195,72.84924,SHIVAJI CHOWK (ANDHERI-E)
19.11887,72.99915,SIDDHESHWAR SOCIETY GHARONDA
19.063,73.01326,VIVEKANAND SCHOOL (JUI NAGAR)
19.14432,72.93761,BHANDUP STATION (W)
19.14442,72.93445,ISHWAR NAGAR BHANDUP (W)
19.11564,72.90599,SHETTY VIDYALAYA (POWAI)
19.08816,72.91805,GHATKOPAR BUS STATION
19.1137,72.9356,KANNAMWAR NAGAR NO.1
19.15698,72.84583,GOREGAON POLICE STATION
19.11122,72.86451,CHARAT SINGH COLONY
19.07535,72.87662,KURLA DEPOT
19.07787,72.88023,NAVJEEVAN SOCIETY (KURLA-W)
19.07896,72.87982,OLD AGRA ROAD (KURLA-W)
19.10218,72.83945,VILE PARLE (W)
19.10517,72.82708,JUHU HOTEL
19.08024,72.86869,AIR INDIA QUARTERS
19.08242,72.88575,HOLY CROSS SCHOOL (KURLA-W)
19.08382,72.88503,KAMANI
19.08668,72.88713,SUNDAR BAUG (KAMANI)
19.08157,72.85512,VAKOLA MASJID
19.07871,72.84668,VAKOLA POLICE STATION (HANUMAN MANDIR)
19.01276,72.82552,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR)
18.99295,72.84282,PARSIWADA (CHAKALA)
19.00877,72.85418,KIDWAI NAGAR
19.0082,72.84728,NAIGAON POLICE COLONY
19.00277,72.83851,MADKEBUWA CHOWK (PAREL)
18.99782,72.84992,SEWREE NAKA
18.99846,72.85323,SEWREE STATION (W)
19.01152,72.84346,SHINDEWADI (DADAR-E)
19.00504,72.85183,T.B.HOSPITAL (KIDWAI NAGAR)
19.00273,72.84283,WADIA MATERNITY HOSPITAL
18.98758,72.85686,SEWREE STORE
18.98136,72.85236,ORDNANCE DEPOT REAY ROAD (E)
18.982,72.8408,RAMBHAU BHOGALE MUNICIPAL SCHOOL
19.15403,72.84533,SAHARA (GOREGAON-W)
19.15922,72.83908,NEW SIDDHARTH NAGAR (GOREGAON-W)
19.06367,72.84687,TECHNICAL SCHOOL (BANDRA-E)
19.07475,72.82658,DANDPADA
19.07007,72.82927,DR.AMBEDKAR ROAD KHAR
19.05287,72.82405,HILL ROAD GARDEN
19.03582,72.83941,KAPDA BAZAR (MAHIM)
19.07074,72.83746,KHAR STATION (W) ROAD
19.0413,72.84088,MAHIM
19.04041,72.84122,MAHIM
19.04612,72.84355,MACCHIMAR NAGAR RAHEJA HOSPITAL (MAHIM)
19.05296,72.83799,PADMASHREE MOHAMMED RAFI CHOWK BANDRA (W)
19.10063,72.84462,VILE PARLE STATION (E) DINANATH NATYAGRUH
19.10568,72.88516,DR.DATTA SAMANT CHOWK SAKINAKA
19.10993,72.85191,GARWARE CHOWK KOLDONGRI NO.2
19.11333,72.89076,KAMANI OIL INDUSTRIES (CHANDIVLI)
19.1069,72.85202,MAHILA SANGH (VILE PARLE-E)
19.11273,72.87928,MAROL VILLAGE
19.10762,72.88062,MITTAL ESTATE (MAROL)
19.10375,72.86205,SAHAR P & T COLONY NO.1
19.09762,72.86531,SAHAR CARGO COMPLEX
19.11052,72.84969,SHIVAJI CHOWK (ANDHERI-E)
19.1016,72.89036,LOKMANYA TILAK NAGAR (ASALPHA)
19.10791,72.90111,SANGHARSH NAGAR (CHANDIVALI)
19.02406,72.83516,CATERING COLLEGE SURYAVANSHI HALL
19.01423,72.83546,DADAR POLICE STATION
18.99476,72.81395,NARAYAN PUJARI NAGAR (WORLI)
19.00825,72.8147,POLICE CAMP (WORLI)
19.01907,72.83172,SIDDHIVINAYAK MANDIR (PRABHADEVI)
19.01146,72.82106,DR.RAVINDRA KULKARNI CHOWK SASMIRA (WORLI)
18.98938,72.82233,AMBIKA MILL BUS STATION H.U.RAKHANGI CHOWK
18.99462,72.81522,JARIMARI MATA MANDIR S.T.OFFICE (WORLI)
18.99534,72.81903,MUNICIPAL GARAGE (WORLI)
19.00038,72.81644,PODDAR HOSPITAL (WORLI) SIDDHARTH NAGAR
19.2193,72.83341,DURGA PARMESHWARI MANDIR
19.01701,72.8589,WADALA STATION (W)
18.97306,72.81451,AIR CONDITION MARKET
18.963,72.81057,AUGUST KRANTI MAIDAN
18.97069,72.80469,BREACH CANDY HOSPITAL
18.96936,72.8088,CUMBALA HILL POST OFFICE
18.97348,72.80582,MAFATLAL PARK
18.96837,72.84365,DOCKYARD ROAD RAILWAY STATION
18.96388,72.80854,GODREJ CHOWK (KEMPS CORNER)
18.97969,72.81242,VATSALABAI DESAI CHOWK (HAJI ALI)
18.95617,72.80081,HYDERABAD ESTATE
18.95817,72.83085,JOHAR CHOWK (BHENDI BAZAAR)
18.96902,72.81884,MUMBAI CENTRAL STATION
19.06043,72.83434,MOTI MAHAL (BANDRA-W)
19.06287,72.83455,NATIONAL COLLEGE (BANDRA-W)
19.06654,72.82288,RIZVI COMPLEX (CARTER ROAD)
19.0353,72.84395,SHITALADEVI TEMPLE (MAHIM)
19.05005,72.82842,UNIT TRUST OF INDIA (BANDRA-W)
19.06479,72.85019,KHERWADI POLICE STATION
19.0576,72.85309,RESERVE BANK OF INDIA (BKC)
19.06164,72.84767,HANUMAN MANDIR (KHERWADI)
19.05456,72.83896,BANDRA (W) BUS STATION
19.29516,72.85225,BHAYANDER PHATAK JANAKI RESIDENCY
19.17449,72.8612,GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E)
19.1544,72.87507,AAREY PUMP HOUSE
19.05082,72.91435,AMARNATH PATIL SPORT COMPLEX BANGANGA
19.0454,72.92588,AGARWADI (MANKHURD)
19.07112,72.99751,APNA BAZAR (VASHI)
19.01418,73.01657,BANUBAI TANDEL MARKET
19.0472,72.91405,DEONAR BEST STAFF QUARTERS
19.03827,72.94477,CHEETA CAMP
19.04598,73.02451,NERUL NAKA
19.04302,73.01467,GAVDEVI CHOWK (SARSOLE)
19.0471,73.02422,NERUL NAKA
19.03397,73.01698,NERUL RAILWAY STATION
19.04779,72.907,R.K.STUDIO
19.06689,73.00899,SANPADA STATION
19.20797,72.82944,HINDUSTAN NAKA C.CHARANSINGH CHOWK
19.21486,72.81317,CHARKOP SECTOR 8
19.21067,72.83872,PUSHPA HERITAGE (KANDIVALI-W)
19.21717,72.84736,SAIBABA MANDIR (KANDIVALI-W)
19.21058,72.82431,HANUMAN MANDIR (KANDIVALI-W)
19.22323,72.84081,SHIMPAVALI TELEPHONE EXCHANGE
19.10318,72.87523,AMBASSADOR HOTEL (SAHAR)
19.12305,72.8871,BAMANDAYA PADA
19.12288,72.87206,C-CROSS ROAD (SEEPZ )
19.11114,72.8882,CHANDIVALI JUNCTION
19.11458,72.85466,DARPAN CINEMA SAI SERVICE
19.1065,72.87506,EKTA SOCIETY
18.96995,72.82139,MUMBAI CENTRAL STATION RESERVE BANK
18.96359,72.81341,NANA CHOWK SHASTRI HALL
18.96242,72.83643,NOORBAUG
18.96217,72.82262,PLAY HOUSE
18.95626,72.79922,PRIYADARSHINI PARK (NAPEAN SEA ROAD)
18.96103,72.81991,RAILWAY HOTEL CHARNI ROAD JUNCTION
18.96245,72.82854,TWO TANKS
18.96878,72.81499,VASANTRAO NAIK CHOWK (TARDEO)
18.9682,72.80343,PARSI GENERAL HOSPITAL
18.98223,72.82364,MAHALAXMI STATION
19.11216,72.84147,ANDHERI FIRE BRIGADE
19.07903,72.83435,ARYA SAMAJ MANDIR
19.17515,72.87991,NAGRI NIWARA BUILDING NO.16-C
19.15233,72.86723,DAIRY RESEARCH INSTITUTE
19.16639,72.85632,GOREGAON CHECK NAKA NO.1
19.17304,72.87427,HANUMAN NAGAR (GOREGAON-E)
19.168,72.85416,HICKSON & DADAJEE
19.20181,72.85366,KANDIVALI BUS STATION (E)
19.18465,72.85852,KURAR VILLAGE
19.15048,72.85669,MAHANANDA DAIRY
19.1837,72.85032,RADHA MAHESHWARI CHOWK
19.16428,72.8822,NIMBORPADA
19.16915,72.86456,OBEROI WOODS (GOREGAON-E)
19.17384,72.85066,PANDURANG WADI
19.07823,72.99807,VASHI SECTOR 916 JUHU NAGAR MARKET
19.07969,73.00761,SAURASHTRA BANK STATE BANK (VASHI)
19.04481,72.91766,TELECOM FACTORY
19.04604,72.90081,VADAVALI VILLAGE BORLA SOCIETY
19.03546,72.94675,DHOBI GHAT (TROMBAY)
19.11481,73.00337,GHANSOLI SECTOR 3
19.10125,72.91192,AMRUT NAGAR (VIKHROLI-W)
19.09579,72.90417,BABU GENU MARKET
